Series_reference,Data_value,STATUS
BDCQ.SEA1ES,115153.0,R
BDCQ.SEA1ES,117248.0,R
BDCQ.SEA1ES,119513.0,R
BDCQ.SEA1ES,121211.0,R
BDCQ.SEA1ES,123024.0,R
BDCQ.SEA1ES,124730.0,R
BDCQ.SEA1ES,125180.0,R
BDCQ.SEA1ES,126701.0,R
BDCQ.SEA1ES,127646.0,R
BDCQ.SEA1ES,129506.0,R
BDCQ.SEA1ES,131987.0,R
BDCQ.SEA1ES,134846.0,R
BDCQ.SEA1ES,137264.0,R
BDCQ.SEA1ES,140057.0,R
BDCQ.SEA1ES,143086.0,R
BDCQ.SEA1ES,146081.0,R
BDCQ.SEA1ES,148297.0,R
BDCQ.SEA1ES,150038.0,R
BDCQ.SEA1ES,151292.0,R
BDCQ.SEA1ES,151675.0,R
BDCQ.SEA1ES,154797.0,R
BDCQ.SEA1ES,157658.0,R
BDCQ.SEA1ES,158882.0,R
BDCQ.SEA1ES,160631.0,R
BDCQ.SEA1ES,161917.0,R
BDCQ.SEA1ES,163156.0,R
BDCQ.SEA1ES,165462.0,R
BDCQ.SEA1ES,169702.0,R
BDCQ.SEA1ES,168323.0,R
BDCQ.SEA1ES,172140.0,R
BDCQ.SEA1ES,176240.0,R
BDCQ.SEA1ES,179442.0,R
BDCQ.SEA1ES,182752.0,R
BDCQ.SEA1ES,184603.0,R
BDCQ.SEA1ES,185340.0,R
BDCQ.SEA1ES,186197.0,R
BDCQ.SEA1ES,186834.0,R
BDCQ.SEA1ES,188370.0,R
BDCQ.SEA1ES,191547.0,R
BDCQ.SEA1ES,191857.0,R
BDCQ.SEA1ES,191569.0,R
BDCQ.SEA1ES,190772.0,R
BDCQ.SEA1ES,188531.0,F
BDCQ.SEA1ET,99937.0,R
BDCQ.SEA1ET,101284.0,R
BDCQ.SEA1ET,102174.0,R
BDCQ.SEA1ET,102980.0,R
BDCQ.SEA1ET,104504.0,R
BDCQ.SEA1ET,106300.0,R
BDCQ.SEA1ET,107918.0,R
BDCQ.SEA1ET,109525.0,R
BDCQ.SEA1ET,111045.0,R
BDCQ.SEA1ET,112841.0,R
BDCQ.SEA1ET,114987.0,R
BDCQ.SEA1ET,117348.0,R
BDCQ.SEA1ET,119409.0,R
BDCQ.SEA1ET,121277.0,R
BDCQ.SEA1ET,123092.0,R
BDCQ.SEA1ET,124474.0,R
BDCQ.SEA1ET,125472.0,R
BDCQ.SEA1ET,126471.0,R
BDCQ.SEA1ET,127777.0,R
BDCQ.SEA1ET,129503.0,R
BDCQ.SEA1ET,132030.0,R
BDCQ.SEA1ET,134726.0,R
BDCQ.SEA1ET,137334.0,R
BDCQ.SEA1ET,140066.0,R
BDCQ.SEA1ET,143121.0,R
BDCQ.SEA1ET,146004.0,R
BDCQ.SEA1ET,148320.0,R
BDCQ.SEA1ET,150065.0,R
BDCQ.SEA1ET,151001.0,R
BDCQ.SEA1ET,152164.0,R
BDCQ.SEA1ET,154679.0,R
BDCQ.SEA1ET,157398.0,R
BDCQ.SEA1ET,159114.0,R
BDCQ.SEA1ET,160528.0,R
BDCQ.SEA1ET,161866.0,R
BDCQ.SEA1ET,163308.0,R
BDCQ.SEA1ET,165445.0,R
BDCQ.SEA1ET,167747.0,R
BDCQ.SEA1ET,169723.0,R
BDCQ.SEA1ET,172408.0,R
BDCQ.SEA1ET,175977.0,R
BDCQ.SEA1ET,179631.0,R
BDCQ.SEA1ET,182611.0,R
BDCQ.SEA1ET,184538.0,R
BDCQ.SEA1ET,185455.0,R
BDCQ.SEA1ET,186090.0,R
BDCQ.SEA1ET,186861.0,R
BDCQ.SEA1ET,188755.0,R
BDCQ.SEA1ET,191050.0,R
BDCQ.SEA1ET,192017.0,R
BDCQ.SEA1ET,191644.0,R
BDCQ.SEA1ET,190334.0,R
BDCQ.SEA1ET,189127.0,F
BDCQ.SEA1FA,90842.0,F
BDCQ.SEA1FA,90656.0,F
BDCQ.SEA1FA,91957.0,F
BDCQ.SEA1FA,91173.0,F
BDCQ.SEA1FA,91679.0,F
BDCQ.SEA1FA,91486.0,F
BDCQ.SEA1FA,93281.0,F
BDCQ.SEA1FA,90916.0,F
BDCQ.SEA1FA,92010.0,F
BDCQ.SEA1FA,91371.0,F
BDCQ.SEA1FA,92941.0,F
BDCQ.SEA1FA,93004.0,F
BDCQ.SEA1FA,93850.0,F
BDCQ.SEA1FA,93789.0,F
BDCQ.SEA1FA,98149.0,F
BDCQ.SEA1FA,97793.0,F
BDCQ.SEA1FA,98348.0,F
BDCQ.SEA1FA,98026.0,F
BDCQ.SEA1FA,99348.0,F
BDCQ.SEA1FA,99941.0,F
BDCQ.SEA1FA,101204.0,F
BDCQ.SEA1FA,99631.0,F
BDCQ.SEA1FA,101175.0,F
BDCQ.SEA1FA,101660.0,F
BDCQ.SEA1FA,102745.0,F
BDCQ.SEA1FA,102918.0,F
BDCQ.SEA1FA,104790.0,F
BDCQ.SEA1FA,106407.0,F
BDCQ.SEA1FA,105577.0,F
BDCQ.SEA1FA,105618.0,F
BDCQ.SEA1FA,107718.0,F
BDCQ.SEA1FA,106746.0,F
BDCQ.SEA1FA,107199.0,F
BDCQ.SEA1FA,105826.0,F
BDCQ.SEA1FA,108096.0,F
BDCQ.SEA1FA,107888.0,F
BDCQ.SEA1FA,106219.0,F
BDCQ.SEA1FA,104974.0,R
BDCQ.SEA1FA,105785.0,R
BDCQ.SEA1FA,106865.0,R
BDCQ.SEA1FA,107221.0,R
BDCQ.SEA1FA,107479.0,R
BDCQ.SEA1FA,109548.0,R
BDCQ.SEA1FA,109351.0,R
BDCQ.SEA1FA,110856.0,R
BDCQ.SEA1FA,110998.0,R
BDCQ.SEA1FA,112682.0,R
BDCQ.SEA1FA,112667.0,F
BDCQ.SEA1FA,112631.0,F
BDCQ.SEA1FA,112273.0,F
BDCQ.SEA1FA,114063.0,F
BDCQ.SEA1FA,114061.0,F
BDCQ.SEA1FA,113841.0,F
BDCQ.SEA1FS,90839.0,R
BDCQ.SEA1FS,91342.0,R
BDCQ.SEA1FS,91072.0,R
BDCQ.SEA1FS,91381.0,R
BDCQ.SEA1FS,91656.0,R
BDCQ.SEA1FS,92194.0,R
BDCQ.SEA1FS,92414.0,R
BDCQ.SEA1FS,91101.0,R
BDCQ.SEA1FS,91928.0,R
BDCQ.SEA1FS,92133.0,R
BDCQ.SEA1FS,92130.0,R
BDCQ.SEA1FS,93144.0,R
BDCQ.SEA1FS,93700.0,R
BDCQ.SEA1FS,94594.0,R
BDCQ.SEA1FS,97446.0,R
BDCQ.SEA1FS,97793.0,R
BDCQ.SEA1FS,98163.0,R
BDCQ.SEA1FS,98918.0,R
BDCQ.SEA1FS,98731.0,R
BDCQ.SEA1FS,99819.0,R
BDCQ.SEA1FS,101020.0,R
BDCQ.SEA1FS,100542.0,R
BDCQ.SEA1FS,100660.0,R
BDCQ.SEA1FS,101391.0,R
BDCQ.SEA1FS,102606.0,R
BDCQ.SEA1FS,103866.0,R
BDCQ.SEA1FS,104293.0,R
BDCQ.SEA1FS,106047.0,R
BDCQ.SEA1FS,105493.0,R
BDCQ.SEA1FS,106560.0,R
BDCQ.SEA1FS,107250.0,R
BDCQ.SEA1FS,106306.0,R
BDCQ.SEA1FS,107200.0,R
BDCQ.SEA1FS,106739.0,R
BDCQ.SEA1FS,107593.0,R
BDCQ.SEA1FS,107464.0,R
BDCQ.SEA1FS,106260.0,R
BDCQ.SEA1FS,105836.0,R
BDCQ.SEA1FS,105276.0,R
BDCQ.SEA1FS,106480.0,R
BDCQ.SEA1FS,107287.0,R
BDCQ.SEA1FS,108307.0,R
BDCQ.SEA1FS,109010.0,R
BDCQ.SEA1FS,109017.0,R
BDCQ.SEA1FS,110921.0,R
BDCQ.SEA1FS,111807.0,R
BDCQ.SEA1FS,112124.0,R
BDCQ.SEA1FS,112360.0,R
BDCQ.SEA1FS,112712.0,R
BDCQ.SEA1FS,113054.0,R
BDCQ.SEA1FS,113472.0,R
BDCQ.SEA1FS,113808.0,R
BDCQ.SEA1FS,113906.0,F
BDCQ.SEA1FT,90981.0,R
BDCQ.SEA1FT,91151.0,R
BDCQ.SEA1FT,91217.0,R
BDCQ.SEA1FT,91314.0,R
BDCQ.SEA1FT,91720.0,R
BDCQ.SEA1FT,92215.0,R
BDCQ.SEA1FT,92158.0,R
BDCQ.SEA1FT,91770.0,R
BDCQ.SEA1FT,91798.0,R
BDCQ.SEA1FT,92047.0,R
BDCQ.SEA1FT,92328.0,R
BDCQ.SEA1FT,92977.0,R
BDCQ.SEA1FT,93645.0,R
BDCQ.SEA1FT,95022.0,R
BDCQ.SEA1FT,96897.0,R
BDCQ.SEA1FT,97933.0,R
BDCQ.SEA1FT,98291.0,R
BDCQ.SEA1FT,98658.0,R
BDCQ.SEA1FT,98979.0,R
BDCQ.SEA1FT,99865.0,R
BDCQ.SEA1FT,100721.0,R
BDCQ.SEA1FT,100708.0,R
BDCQ.SEA1FT,100671.0,R
BDCQ.SEA1FT,101413.0,R
BDCQ.SEA1FT,102638.0,R
BDCQ.SEA1FT,103644.0,R
BDCQ.SEA1FT,104715.0,R
BDCQ.SEA1FT,105485.0,R
BDCQ.SEA1FT,105925.0,R
BDCQ.SEA1FT,106506.0,R
BDCQ.SEA1FT,106902.0,R
BDCQ.SEA1FT,106795.0,R
BDCQ.SEA1FT,106770.0,R
BDCQ.SEA1FT,107104.0,R
BDCQ.SEA1FT,107431.0,R
BDCQ.SEA1FT,107321.0,R
BDCQ.SEA1FT,106464.0,R
BDCQ.SEA1FT,105629.0,R
BDCQ.SEA1FT,105574.0,R
BDCQ.SEA1FT,106277.0,R
BDCQ.SEA1FT,107371.0,R
BDCQ.SEA1FT,108252.0,R
BDCQ.SEA1FT,108967.0,R
BDCQ.SEA1FT,109755.0,R
BDCQ.SEA1FT,110849.0,R
BDCQ.SEA1FT,111760.0,R
BDCQ.SEA1FT,112145.0,R
BDCQ.SEA1FT,112384.0,R
BDCQ.SEA1FT,112696.0,R
BDCQ.SEA1FT,113072.0,R
BDCQ.SEA1FT,113472.0,R
BDCQ.SEA1FT,113762.0,R
BDCQ.SEA1FT,113938.0,F
BDCQ.SEA1GA,173404.0,F
BDCQ.SEA1GA,174660.0,F
BDCQ.SEA1GA,179502.0,F
BDCQ.SEA1GA,179680.0,F
BDCQ.SEA1GA,177608.0,F
BDCQ.SEA1GA,176170.0,F
BDCQ.SEA1GA,181541.0,F
BDCQ.SEA1GA,180982.0,F
BDCQ.SEA1GA,178814.0,F
BDCQ.SEA1GA,175946.0,F
BDCQ.SEA1GA,183650.0,F
BDCQ.SEA1GA,182034.0,F
BDCQ.SEA1GA,179779.0,F
BDCQ.SEA1GA,179050.0,F
BDCQ.SEA1GA,185361.0,F
BDCQ.SEA1GA,186086.0,F
BDCQ.SEA1GA,183864.0,F
BDCQ.SEA1GA,183327.0,F
BDCQ.SEA1GA,189862.0,F
BDCQ.SEA1GA,191045.0,F
BDCQ.SEA1GA,189350.0,F
BDCQ.SEA1GA,189032.0,F
BDCQ.SEA1GA,196202.0,F
BDCQ.SEA1GA,196952.0,F
BDCQ.SEA1GA,194595.0,F
BDCQ.SEA1GA,193926.0,F
BDCQ.SEA1GA,200403.0,F
BDCQ.SEA1GA,198648.0,F
BDCQ.SEA1GA,196372.0,F
BDCQ.SEA1GA,194468.0,F
BDCQ.SEA1GA,202633.0,F
BDCQ.SEA1GA,199795.0,F
BDCQ.SEA1GA,197763.0,F
BDCQ.SEA1GA,197753.0,F
BDCQ.SEA1GA,206752.0,F
BDCQ.SEA1GA,203022.0,F
BDCQ.SEA1GA,200669.0,F
BDCQ.SEA1GA,198379.0,R
BDCQ.SEA1GA,204218.0,R
BDCQ.SEA1GA,201163.0,R
BDCQ.SEA1GA,200282.0,R
BDCQ.SEA1GA,202170.0,R
BDCQ.SEA1GA,212421.0,R
BDCQ.SEA1GA,208375.0,R
BDCQ.SEA1GA,205783.0,R
BDCQ.SEA1GA,206909.0,R
BDCQ.SEA1GA,215104.0,R
BDCQ.SEA1GA,210687.0,F
BDCQ.SEA1GA,209820.0,F
BDCQ.SEA1GA,209230.0,F
BDCQ.SEA1GA,216030.0,F
BDCQ.SEA1GA,209522.0,F
BDCQ.SEA1GA,206325.0,F
BDCQ.SEA1GS,174646.0,R
BDCQ.SEA1GS,177216.0,R
BDCQ.SEA1GS,177321.0,R
BDCQ.SEA1GS,178074.0,R
BDCQ.SEA1GS,178783.0,R
BDCQ.SEA1GS,178882.0,R
BDCQ.SEA1GS,179256.0,R
BDCQ.SEA1GS,179362.0,R
BDCQ.SEA1GS,179944.0,R
BDCQ.SEA1GS,178790.0,R
BDCQ.SEA1GS,181266.0,R
BDCQ.SEA1GS,180364.0,R
BDCQ.SEA1GS,180940.0,R
BDCQ.SEA1GS,181995.0,R
BDCQ.SEA1GS,182939.0,R
BDCQ.SEA1GS,184290.0,R
BDCQ.SEA1GS,185179.0,R
BDCQ.SEA1GS,186298.0,R
BDCQ.SEA1GS,187332.0,R
BDCQ.SEA1GS,189210.0,R
BDCQ.SEA1GS,190790.0,R
BDCQ.SEA1GS,192119.0,R
BDCQ.SEA1GS,193342.0,R
BDCQ.SEA1GS,195234.0,R
BDCQ.SEA1GS,196161.0,R
BDCQ.SEA1GS,197157.0,R
BDCQ.SEA1GS,197009.0,R
BDCQ.SEA1GS,197311.0,R
BDCQ.SEA1GS,197987.0,R
BDCQ.SEA1GS,197744.0,R
BDCQ.SEA1GS,198722.0,R
BDCQ.SEA1GS,198841.0,R
BDCQ.SEA1GS,199534.0,R
BDCQ.SEA1GS,200959.0,R
BDCQ.SEA1GS,202385.0,R
BDCQ.SEA1GS,202410.0,R
BDCQ.SEA1GS,202640.0,R
BDCQ.SEA1GS,201354.0,R
BDCQ.SEA1GS,199707.0,R
BDCQ.SEA1GS,200799.0,R
BDCQ.SEA1GS,202451.0,R
BDCQ.SEA1GS,204957.0,R
BDCQ.SEA1GS,207533.0,R
BDCQ.SEA1GS,208258.0,R
BDCQ.SEA1GS,208139.0,R
BDCQ.SEA1GS,209547.0,R
BDCQ.SEA1GS,210059.0,R
BDCQ.SEA1GS,210767.0,R
BDCQ.SEA1GS,212245.0,R
BDCQ.SEA1GS,211804.0,R
BDCQ.SEA1GS,210893.0,R
BDCQ.SEA1GS,209705.0,R
BDCQ.SEA1GS,208731.0,F
BDCQ.SEA1GT,175098.0,R
BDCQ.SEA1GT,176649.0,R
BDCQ.SEA1GT,177600.0,R
BDCQ.SEA1GT,178065.0,R
BDCQ.SEA1GT,178676.0,R
BDCQ.SEA1GT,178987.0,R
BDCQ.SEA1GT,179162.0,R
BDCQ.SEA1GT,179506.0,R
BDCQ.SEA1GT,179728.0,R
BDCQ.SEA1GT,180066.0,R
BDCQ.SEA1GT,180326.0,R
BDCQ.SEA1GT,180531.0,R
BDCQ.SEA1GT,180958.0,R
BDCQ.SEA1GT,181914.0,R
BDCQ.SEA1GT,183041.0,R
BDCQ.SEA1GT,184175.0,R
BDCQ.SEA1GT,185253.0,R
BDCQ.SEA1GT,186206.0,R
BDCQ.SEA1GT,187484.0,R
BDCQ.SEA1GT,189123.0,R
BDCQ.SEA1GT,190783.0,R
BDCQ.SEA1GT,192073.0,R
BDCQ.SEA1GT,193519.0,R
BDCQ.SEA1GT,195038.0,R
BDCQ.SEA1GT,196326.0,R
BDCQ.SEA1GT,196951.0,R
BDCQ.SEA1GT,197132.0,R
BDCQ.SEA1GT,197401.0,R
BDCQ.SEA1GT,197735.0,R
BDCQ.SEA1GT,198054.0,R
BDCQ.SEA1GT,198464.0,R
BDCQ.SEA1GT,198935.0,R
BDCQ.SEA1GT,199599.0,R
BDCQ.SEA1GT,201008.0,R
BDCQ.SEA1GT,202164.0,R
BDCQ.SEA1GT,202654.0,R
BDCQ.SEA1GT,202428.0,R
BDCQ.SEA1GT,201211.0,R
BDCQ.SEA1GT,200095.0,R
BDCQ.SEA1GT,200618.0,R
BDCQ.SEA1GT,202530.0,R
BDCQ.SEA1GT,205040.0,R
BDCQ.SEA1GT,207299.0,R
BDCQ.SEA1GT,208232.0,R
BDCQ.SEA1GT,208633.0,R
BDCQ.SEA1GT,209364.0,R
BDCQ.SEA1GT,210078.0,R
BDCQ.SEA1GT,211007.0,R
BDCQ.SEA1GT,211941.0,R
BDCQ.SEA1GT,211896.0,R
BDCQ.SEA1GT,210871.0,R
BDCQ.SEA1GT,209684.0,R
BDCQ.SEA1GT,208853.0,F
BDCQ.SEA1HA,103801.0,F
BDCQ.SEA1HA,107456.0,F
BDCQ.SEA1HA,110973.0,F
BDCQ.SEA1HA,110305.0,F
BDCQ.SEA1HA,107976.0,F
BDCQ.SEA1HA,107651.0,F
BDCQ.SEA1HA,111647.0,F
BDCQ.SEA1HA,112218.0,F
BDCQ.SEA1HA,111183.0,F
BDCQ.SEA1HA,110574.0,F
BDCQ.SEA1HA,115148.0,F
BDCQ.SEA1HA,116013.0,F
BDCQ.SEA1HA,113997.0,F
BDCQ.SEA1HA,113381.0,F
BDCQ.SEA1HA,119580.0,F
BDCQ.SEA1HA,120452.0,F
BDCQ.SEA1HA,120660.0,F
BDCQ.SEA1HA,119106.0,F
BDCQ.SEA1HA,124802.0,F
BDCQ.SEA1HA,127872.0,F
BDCQ.SEA1HA,127744.0,F
BDCQ.SEA1HA,128360.0,F
BDCQ.SEA1HA,134631.0,F
BDCQ.SEA1HA,137104.0,F
BDCQ.SEA1HA,136444.0,F
BDCQ.SEA1HA,134081.0,F
BDCQ.SEA1HA,139394.0,F
BDCQ.SEA1HA,140352.0,F
BDCQ.SEA1HA,139249.0,F
BDCQ.SEA1HA,135443.0,F
BDCQ.SEA1HA,142465.0,F
BDCQ.SEA1HA,144366.0,F
BDCQ.SEA1HA,142506.0,F
BDCQ.SEA1HA,140421.0,F
BDCQ.SEA1HA,147093.0,F
BDCQ.SEA1HA,145422.0,F
BDCQ.SEA1HA,140969.0,F
BDCQ.SEA1HA,139176.0,R
BDCQ.SEA1HA,139176.0,R
BDCQ.SEA1HA,138632.0,R
BDCQ.SEA1HA,140234.0,R
BDCQ.SEA1HA,143141.0,R
BDCQ.SEA1HA,144782.0,R
BDCQ.SEA1HA,137070.0,R
BDCQ.SEA1HA,136958.0,R
BDCQ.SEA1HA,141259.0,R
BDCQ.SEA1HA,147748.0,R
BDCQ.SEA1HA,149266.0,F
BDCQ.SEA1HA,151763.0,F
BDCQ.SEA1HA,151765.0,F
BDCQ.SEA1HA,154814.0,F
BDCQ.SEA1HA,153242.0,F
BDCQ.SEA1HA,150241.0,F
BDCQ.SEA1HS,104877.0,R
BDCQ.SEA1HS,109449.0,R
BDCQ.SEA1HS,109270.0,R
BDCQ.SEA1HS,108938.0,R
BDCQ.SEA1HS,109004.0,R
BDCQ.SEA1HS,109707.0,R
BDCQ.SEA1HS,109982.0,R
BDCQ.SEA1HS,110837.0,R
BDCQ.SEA1HS,112028.0,R
BDCQ.SEA1HS,112840.0,R
BDCQ.SEA1HS,113532.0,R
BDCQ.SEA1HS,114533.0,R
BDCQ.SEA1HS,114654.0,R
BDCQ.SEA1HS,115844.0,R
BDCQ.SEA1HS,118026.0,R
BDCQ.SEA1HS,118899.0,R
BDCQ.SEA1HS,121107.0,R
BDCQ.SEA1HS,121803.0,R
BDCQ.SEA1HS,123355.0,R
BDCQ.SEA1HS,126122.0,R
BDCQ.SEA1HS,128104.0,R
BDCQ.SEA1HS,131326.0,R
BDCQ.SEA1HS,133149.0,R
BDCQ.SEA1HS,135213.0,R
BDCQ.SEA1HS,136741.0,R
BDCQ.SEA1HS,137281.0,R
BDCQ.SEA1HS,137725.0,R
BDCQ.SEA1HS,138471.0,R
BDCQ.SEA1HS,139740.0,R
BDCQ.SEA1HS,138573.0,R
BDCQ.SEA1HS,140378.0,R
BDCQ.SEA1HS,142794.0,R
BDCQ.SEA1HS,143397.0,R
BDCQ.SEA1HS,143161.0,R
BDCQ.SEA1HS,144495.0,R
BDCQ.SEA1HS,144458.0,R
BDCQ.SEA1HS,142360.0,R
BDCQ.SEA1HS,141001.0,R
BDCQ.SEA1HS,136526.0,R
BDCQ.SEA1HS,138411.0,R
BDCQ.SEA1HS,141816.0,R
BDCQ.SEA1HS,144229.0,R
BDCQ.SEA1HS,142162.0,R
BDCQ.SEA1HS,137204.0,R
BDCQ.SEA1HS,138431.0,R
BDCQ.SEA1HS,142029.0,R
BDCQ.SEA1HS,145383.0,R
BDCQ.SEA1HS,149421.0,R
BDCQ.SEA1HS,153067.0,R
BDCQ.SEA1HS,152745.0,R
BDCQ.SEA1HS,152608.0,R
BDCQ.SEA1HS,153137.0,R
BDCQ.SEA1HS,151377.0,F
BDCQ.SEA1HT,106316.0,R
BDCQ.SEA1HT,107938.0,R
BDCQ.SEA1HT,109036.0,R
BDCQ.SEA1HT,109069.0,R
BDCQ.SEA1HT,109099.0,R
BDCQ.SEA1HT,109555.0,R
BDCQ.SEA1HT,110074.0,R
BDCQ.SEA1HT,110871.0,R
BDCQ.SEA1HT,111956.0,R
BDCQ.SEA1HT,112827.0,R
BDCQ.SEA1HT,113651.0,R
BDCQ.SEA1HT,114303.0,R
BDCQ.SEA1HT,114803.0,R
BDCQ.SEA1HT,116007.0,R
BDCQ.SEA1HT,117664.0,R
BDCQ.SEA1HT,119295.0,R
BDCQ.SEA1HT,120711.0,R
BDCQ.SEA1HT,121944.0,R
BDCQ.SEA1HT,123530.0,R
BDCQ.SEA1HT,125826.0,R
BDCQ.SEA1HT,128446.0,R
BDCQ.SEA1HT,131012.0,R
BDCQ.SEA1HT,133327.0,R
BDCQ.SEA1HT,135189.0,R
BDCQ.SEA1HT,136642.0,R
BDCQ.SEA1HT,137317.0,R
BDCQ.SEA1HT,137738.0,R
BDCQ.SEA1HT,138650.0,R
BDCQ.SEA1HT,139344.0,R
BDCQ.SEA1HT,139559.0,R
BDCQ.SEA1HT,140601.0,R
BDCQ.SEA1HT,142490.0,R
BDCQ.SEA1HT,143292.0,R
BDCQ.SEA1HT,143554.0,R
BDCQ.SEA1HT,144330.0,R
BDCQ.SEA1HT,144202.0,R
BDCQ.SEA1HT,142578.0,R
BDCQ.SEA1HT,141012.0,R
BDCQ.SEA1HT,139981.0,R
BDCQ.SEA1HT,140153.0,R
BDCQ.SEA1HT,142281.0,R
BDCQ.SEA1HT,143867.0,R
BDCQ.SEA1HT,142171.0,R
BDCQ.SEA1HT,139141.0,R
BDCQ.SEA1HT,138860.0,R
BDCQ.SEA1HT,141642.0,R
BDCQ.SEA1HT,145531.0,R
BDCQ.SEA1HT,149605.0,R
BDCQ.SEA1HT,152499.0,R
BDCQ.SEA1HT,153014.0,R
BDCQ.SEA1HT,152860.0,R
BDCQ.SEA1HT,152722.0,R
BDCQ.SEA1HT,151455.0,F
BDCQ.SEA1IA,75245.0,F
BDCQ.SEA1IA,75920.0,F
BDCQ.SEA1IA,77045.0,F
BDCQ.SEA1IA,76430.0,F
BDCQ.SEA1IA,76950.0,F
BDCQ.SEA1IA,76194.0,F
BDCQ.SEA1IA,77327.0,F
BDCQ.SEA1IA,76687.0,F
BDCQ.SEA1IA,78158.0,F
BDCQ.SEA1IA,78229.0,F
BDCQ.SEA1IA,79389.0,F
BDCQ.SEA1IA,79737.0,F
BDCQ.SEA1IA,80385.0,F
BDCQ.SEA1IA,80773.0,F
BDCQ.SEA1IA,81723.0,F
BDCQ.SEA1IA,81326.0,F
BDCQ.SEA1IA,82116.0,F
BDCQ.SEA1IA,81791.0,F
BDCQ.SEA1IA,83268.0,F
BDCQ.SEA1IA,83028.0,F
BDCQ.SEA1IA,83690.0,F
BDCQ.SEA1IA,83850.0,F
BDCQ.SEA1IA,85305.0,F
BDCQ.SEA1IA,84997.0,F
BDCQ.SEA1IA,86158.0,F
BDCQ.SEA1IA,85658.0,F
BDCQ.SEA1IA,87824.0,F
BDCQ.SEA1IA,87091.0,F
BDCQ.SEA1IA,86960.0,F
BDCQ.SEA1IA,86621.0,F
BDCQ.SEA1IA,89405.0,F
BDCQ.SEA1IA,90235.0,F
BDCQ.SEA1IA,91895.0,F
BDCQ.SEA1IA,89864.0,F
BDCQ.SEA1IA,92162.0,F
BDCQ.SEA1IA,91424.0,F
BDCQ.SEA1IA,88863.0,F
BDCQ.SEA1IA,85499.0,R
BDCQ.SEA1IA,85266.0,R
BDCQ.SEA1IA,84651.0,R
BDCQ.SEA1IA,85578.0,R
BDCQ.SEA1IA,84939.0,R
BDCQ.SEA1IA,87332.0,R
BDCQ.SEA1IA,86212.0,R
BDCQ.SEA1IA,87385.0,R
BDCQ.SEA1IA,89228.0,R
BDCQ.SEA1IA,90607.0,R
BDCQ.SEA1IA,91190.0,F
BDCQ.SEA1IA,94271.0,F
BDCQ.SEA1IA,94197.0,F
BDCQ.SEA1IA,96293.0,F
BDCQ.SEA1IA,96662.0,F
BDCQ.SEA1IA,97013.0,F
BDCQ.SEA1IS,75103.0,R
BDCQ.SEA1IS,76208.0,R
BDCQ.SEA1IS,76631.0,R
BDCQ.SEA1IS,76694.0,R
BDCQ.SEA1IS,76803.0,R
BDCQ.SEA1IS,76510.0,R
BDCQ.SEA1IS,76896.0,R
BDCQ.SEA1IS,76929.0,R
BDCQ.SEA1IS,78011.0,R
BDCQ.SEA1IS,78604.0,R
BDCQ.SEA1IS,78925.0,R
BDCQ.SEA1IS,79955.0,R
BDCQ.SEA1IS,80221.0,R
BDCQ.SEA1IS,81235.0,R
BDCQ.SEA1IS,81231.0,R
BDCQ.SEA1IS,81493.0,R
BDCQ.SEA1IS,81936.0,R
BDCQ.SEA1IS,82338.0,R
BDCQ.SEA1IS,82763.0,R
BDCQ.SEA1IS,83142.0,R
BDCQ.SEA1IS,83489.0,R
BDCQ.SEA1IS,84489.0,R
BDCQ.SEA1IS,84778.0,R
BDCQ.SEA1IS,85059.0,R
BDCQ.SEA1IS,85956.0,R
BDCQ.SEA1IS,86361.0,R
BDCQ.SEA1IS,87260.0,R
BDCQ.SEA1IS,87150.0,R
BDCQ.SEA1IS,86735.0,R
BDCQ.SEA1IS,87374.0,R
BDCQ.SEA1IS,88811.0,R
BDCQ.SEA1IS,90296.0,R
BDCQ.SEA1IS,91640.0,R
BDCQ.SEA1IS,90671.0,R
BDCQ.SEA1IS,91544.0,R
BDCQ.SEA1IS,91493.0,R
BDCQ.SEA1IS,88579.0,R
BDCQ.SEA1IS,86299.0,R
BDCQ.SEA1IS,84703.0,R
BDCQ.SEA1IS,84702.0,R
BDCQ.SEA1IS,85292.0,R
BDCQ.SEA1IS,85736.0,R
BDCQ.SEA1IS,86769.0,R
BDCQ.SEA1IS,86276.0,R
BDCQ.SEA1IS,87071.0,R
BDCQ.SEA1IS,90054.0,R
BDCQ.SEA1IS,90039.0,R
BDCQ.SEA1IS,91275.0,R
BDCQ.SEA1IS,93929.0,R
BDCQ.SEA1IS,95023.0,R
BDCQ.SEA1IS,95701.0,R
BDCQ.SEA1IS,96801.0,R
BDCQ.SEA1IS,96654.0,F
BDCQ.SEA1IT,75229.0,R
BDCQ.SEA1IT,76071.0,R
BDCQ.SEA1IT,76625.0,R
BDCQ.SEA1IT,76757.0,R
BDCQ.SEA1IT,76691.0,R
BDCQ.SEA1IT,76665.0,R
BDCQ.SEA1IT,76717.0,R
BDCQ.SEA1IT,77145.0,R
BDCQ.SEA1IT,77882.0,R
BDCQ.SEA1IT,78548.0,R
BDCQ.SEA1IT,79105.0,R
BDCQ.SEA1IT,79736.0,R
BDCQ.SEA1IT,80462.0,R
BDCQ.SEA1IT,81011.0,R
BDCQ.SEA1IT,81332.0,R
BDCQ.SEA1IT,81504.0,R
BDCQ.SEA1IT,81915.0,R
BDCQ.SEA1IT,82348.0,R
BDCQ.SEA1IT,82757.0,R
BDCQ.SEA1IT,83093.0,R
